BuildingGUID,GUID,IfcClass,Nl-sfb,Material,TaskID,Resource,TaskName,TaskStart,TaskFinish,Element on time or not
2CKEPCy9T9zQMKorZoDrni,29BOVlph15px1swoAw3ZkS,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_strookfundering_800x250,ST00210,fund_strook_(#12894),Wapening,19-3-2015,24-3-2015,On time
2CKEPCy9T9zQMKorZoDrni,1rmhw$lQ96KvGwXixf1ieA,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_strookfundering_1200x250,ST00210,fund_strook_(#13021),Wapening,19-3-2015,24-3-2015,On time
2CKEPCy9T9zQMKorZoDrni,2wRDzVfR9EwhluR32nQMBE,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_strookfundering_500x250,ST00210,fund_strook_(#13187),Wapening,19-3-2015,24-3-2015,On time
2CKEPCy9T9zQMKorZoDrni,1uEzbhHRDA98l7q7eTPW6W,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_strookfundering_500x250,ST00210,fund_strook_(#3776),Wapening,19-3-2015,24-3-2015,On time
2CKEPCy9T9zQMKorZoDrni,3eW1ejUUD8Z83etxIha2Q6,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_strookfundering_2600x550,ST00210,fund_strook_(#5041),Wapening,19-3-2015,24-3-2015,On time
2CKEPCy9T9zQMKorZoDrni,3x8FpcNtn5dhlulWMrejSh,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_strookfundering_1000x250,ST00210,fund_strook_(#5860),Wapening,19-3-2015,24-3-2015,On time
2CKEPCy9T9zQMKorZoDrni,0vDPjO0AzA2RjW5bZfipZc,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_strookfundering_1000x250,ST00210,fund_strook_(#5991),Wapening,19-3-2015,24-3-2015,On time
2CKEPCy9T9zQMKorZoDrni,0wc9xUAq1D8gPTinpIsyhl,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_strookfundering_900x250,ST00210,fund_strook_(#6129),Wapening,19-3-2015,24-3-2015,On time
2CKEPCy9T9zQMKorZoDrni,2mDRqz_0n11QrR8$KLRplg,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_strookfundering_2600x550,ST00210,fund_strook_(#639),Wapening,19-3-2015,24-3-2015,On time
2CKEPCy9T9zQMKorZoDrni,1olNo2H6j18AMsF6vNwyOJ,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_strookfundering_500x250,ST00210,fund_strook_(#7939),Wapening,19-3-2015,24-3-2015,On time
2CKEPCy9T9zQMKorZoDrni,1htIOmH4b7Tf006E86T$VI,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_strookfundering_500x250,ST00210,fund_strook_(#8937),Wapening,19-3-2015,24-3-2015,On time
2CKEPCy9T9zQMKorZoDrni,3mVuN59AD7ZOorZUKionH9,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_strookfundering_500x250,ST00210,fund_strook_(#9103),Wapening,19-3-2015,24-3-2015,On time
2CKEPCy9T9zQMKorZoDrni,1KASldv$r8FgJ_cnX$UWsD,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_betonpoer_1600x300,ST00230,fund_poer_(#8265),Stort,25-3-2015,25-3-2015,On time
2CKEPCy9T9zQMKorZoDrni,28n152n4TDhfCgPSt939HS,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_strookfundering_500x250,ST00230,fund_strook_(#10099),Stort,25-3-2015,25-3-2015,On time
2CKEPCy9T9zQMKorZoDrni,3e$rrJY7D1Rhx1v_XSSOhd,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_strookfundering_500x250,ST00230,fund_strook_(#10265),Stort,25-3-2015,25-3-2015,On time
2CKEPCy9T9zQMKorZoDrni,2J6c62A5XD2QcGjShzZgXq,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_strookfundering_1400x250,ST00230,fund_strook_(#10569),Stort,25-3-2015,25-3-2015,On time
2CKEPCy9T9zQMKorZoDrni,397U34bofE49REjBsbvQCB,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_strookfundering_800x250,ST00230,fund_strook_(#10711),Stort,25-3-2015,25-3-2015,On time
2CKEPCy9T9zQMKorZoDrni,26byCAFGr1I8W5h9B84Q16,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_strookfundering_1200x250,ST00230,fund_strook_(#10853),Stort,25-3-2015,25-3-2015,On time
2CKEPCy9T9zQMKorZoDrni,1Asg_4IIzBJRAZjWOOBoop,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_strookfundering_1200x250,ST00230,fund_strook_(#10984),Stort,25-3-2015,25-3-2015,On time
2CKEPCy9T9zQMKorZoDrni,3J_1it95T5gfMFEztXNCUR,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_strookfundering_1000x250,ST00230,fund_strook_(#11111),Stort,25-3-2015,25-3-2015,On time
2CKEPCy9T9zQMKorZoDrni,1zQYOrUqP5TAaFPeCmMGH$,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_strookfundering_600x250,ST00230,fund_strook_(#11249),Stort,25-3-2015,25-3-2015,On time
2CKEPCy9T9zQMKorZoDrni,36OAgfylj3i8B$_ULHcQpS,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_strookfundering_600x250,ST00230,fund_strook_(#11380),Stort,25-3-2015,25-3-2015,On time
2CKEPCy9T9zQMKorZoDrni,3SLFVhErbETg7vkVqhJmtW,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_strookfundering_1000x250,ST00230,fund_strook_(#11507),Stort,25-3-2015,25-3-2015,On time
2CKEPCy9T9zQMKorZoDrni,1ei90H7Bb5_fZwEyprK4wB,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_strookfundering_1400x250,ST00230,fund_strook_(#11634),Stort,25-3-2015,25-3-2015,On time
2CKEPCy9T9zQMKorZoDrni,3P7_03M9j4qfTpY82oA7qG,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_strookfundering_800x250,ST00230,fund_strook_(#11761),Stort,25-3-2015,25-3-2015,On time
2CKEPCy9T9zQMKorZoDrni,2wgL5LHzz2E8w8G68rTVPh,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_strookfundering_500x250,ST00230,fund_strook_(#11927),Stort,25-3-2015,25-3-2015,On time
2CKEPCy9T9zQMKorZoDrni,2F6KORhx58_911OMinsiC1,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_strookfundering_800x250,ST00230,fund_strook_(#12054),Stort,25-3-2015,25-3-2015,On time
2CKEPCy9T9zQMKorZoDrni,3QPQ0M3XLDPQT3whn6YFzl,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_strookfundering_800x250,ST00230,fund_strook_(#12181),Stort,25-3-2015,25-3-2015,On time
2CKEPCy9T9zQMKorZoDrni,3hyBmIA9vBAAbnFe7JERse,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_strookfundering_500x250,ST00230,fund_strook_(#12347),Stort,25-3-2015,25-3-2015,On time
2CKEPCy9T9zQMKorZoDrni,2vDGAiCMz1EgMACLLW94wj,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_strookfundering_500x250,ST00230,fund_strook_(#12513),Stort,25-3-2015,25-3-2015,On time
2CKEPCy9T9zQMKorZoDrni,3qqefgPMbCKOfgM2m0OEf4,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_strookfundering_800x250,ST00230,fund_strook_(#12640),Stort,25-3-2015,25-3-2015,On time
2CKEPCy9T9zQMKorZoDrni,2TjPlUWNf9yOVI0lQMOSNy,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_strookfundering_800x250,ST00230,fund_strook_(#12767),Stort,25-3-2015,25-3-2015,On time
2CKEPCy9T9zQMKorZoDrni,29BOVlph15px1swoAw3ZkS,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_strookfundering_800x250,ST00230,fund_strook_(#12894),Stort,25-3-2015,25-3-2015,On time
2CKEPCy9T9zQMKorZoDrni,1rmhw$lQ96KvGwXixf1ieA,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_strookfundering_1200x250,ST00230,fund_strook_(#13021),Stort,25-3-2015,25-3-2015,On time
2CKEPCy9T9zQMKorZoDrni,2wRDzVfR9EwhluR32nQMBE,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_strookfundering_500x250,ST00230,fund_strook_(#13187),Stort,25-3-2015,25-3-2015,On time
2CKEPCy9T9zQMKorZoDrni,1uEzbhHRDA98l7q7eTPW6W,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_strookfundering_500x250,ST00230,fund_strook_(#3776),Stort,25-3-2015,25-3-2015,On time
2CKEPCy9T9zQMKorZoDrni,3eW1ejUUD8Z83etxIha2Q6,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_strookfundering_2600x550,ST00230,fund_strook_(#5041),Stort,25-3-2015,25-3-2015,On time
2CKEPCy9T9zQMKorZoDrni,3x8FpcNtn5dhlulWMrejSh,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_strookfundering_1000x250,ST00230,fund_strook_(#5860),Stort,25-3-2015,25-3-2015,On time
2CKEPCy9T9zQMKorZoDrni,0vDPjO0AzA2RjW5bZfipZc,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_strookfundering_1000x250,ST00230,fund_strook_(#5991),Stort,25-3-2015,25-3-2015,On time
2CKEPCy9T9zQMKorZoDrni,0wc9xUAq1D8gPTinpIsyhl,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_strookfundering_900x250,ST00230,fund_strook_(#6129),Stort,25-3-2015,25-3-2015,On time
2CKEPCy9T9zQMKorZoDrni,2mDRqz_0n11QrR8$KLRplg,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_strookfundering_2600x550,ST00230,fund_strook_(#639),Stort,25-3-2015,25-3-2015,On time
2CKEPCy9T9zQMKorZoDrni,1olNo2H6j18AMsF6vNwyOJ,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_strookfundering_500x250,ST00230,fund_strook_(#7939),Stort,25-3-2015,25-3-2015,On time
2CKEPCy9T9zQMKorZoDrni,1htIOmH4b7Tf006E86T$VI,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_strookfundering_500x250,ST00230,fund_strook_(#8937),Stort,25-3-2015,25-3-2015,On time
2CKEPCy9T9zQMKorZoDrni,3mVuN59AD7ZOorZUKionH9,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_strookfundering_500x250,ST00230,fund_strook_(#9103),Stort,25-3-2015,25-3-2015,On time
2CKEPCy9T9zQMKorZoDrni,3hMx_hmGLC1f_YoPoAVXz7,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_betonopstort_370x315,ST00250,fund_opstort_(#10431),Opstorten fundering,26-3-2015,2-4-2015,On time
2CKEPCy9T9zQMKorZoDrni,2nGF21ODz3XRuB8OGTFDs8,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_betonopstort_220x315,ST00250,fund_opstort_(#1149),Opstorten fundering,26-3-2015,2-4-2015,On time
2CKEPCy9T9zQMKorZoDrni,3ezuEHz6XFHwANFIAgNksw,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_betonopstort_150x315,ST00250,fund_opstort_(#13353),Opstorten fundering,26-3-2015,2-4-2015,On time
2CKEPCy9T9zQMKorZoDrni,3nmvJwVyTCiucZBALa8U32,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_betonopstort_330x315,ST00250,fund_opstort_(#1485),Opstorten fundering,26-3-2015,2-4-2015,On time
2CKEPCy9T9zQMKorZoDrni,2OwZUPMe9A_OUbNu4p$vK$,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_betonopstort_330x315,ST00250,fund_opstort_(#1655),Opstorten fundering,26-3-2015,2-4-2015,On time
2CKEPCy9T9zQMKorZoDrni,3ZlvAOowH1V8p2VDDOxbzq,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_betonopstort_150x315,ST00250,fund_opstort_(#1793),Opstorten fundering,26-3-2015,2-4-2015,On time
2CKEPCy9T9zQMKorZoDrni,0NZhTGcY5A1wAScTLireiF,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_betonopstort_220x315,ST00250,fund_opstort_(#2133),Opstorten fundering,26-3-2015,2-4-2015,On time
2CKEPCy9T9zQMKorZoDrni,0oKN4Spcn5Bfa3Lqj0jpzQ,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_betonopstort_330x315,ST00250,fund_opstort_(#2299),Opstorten fundering,26-3-2015,2-4-2015,On time
2CKEPCy9T9zQMKorZoDrni,3chAZP2urEphTNqEJGiwF1,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_betonopstort_220x315,ST00250,fund_opstort_(#23464),Opstorten fundering,26-3-2015,2-4-2015,On time
2CKEPCy9T9zQMKorZoDrni,2IGwSZD4XD0v_U7kK$pAw4,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_betonopstort_600x315,ST00250,fund_opstort_(#2465),Opstorten fundering,26-3-2015,2-4-2015,On time
2CKEPCy9T9zQMKorZoDrni,0OrpQP1yf3kPlM24ca1IEy,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_betonopstort_370x315,ST00250,fund_opstort_(#2635),Opstorten fundering,26-3-2015,2-4-2015,On time
2CKEPCy9T9zQMKorZoDrni,0VHbn4bVf7iOqD4KIp1EkT,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_betonopstort_220x315,ST00250,fund_opstort_(#2801),Opstorten fundering,26-3-2015,2-4-2015,On time
2CKEPCy9T9zQMKorZoDrni,1Mf8LrlnDF0xbzfYfBIyj6,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_betonopstort_220x315,ST00250,fund_opstort_(#2967),Opstorten fundering,26-3-2015,2-4-2015,On time
2CKEPCy9T9zQMKorZoDrni,0PeQJ7XO5FCez3vnkBjyBq,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_betonopstort_150x315,ST00250,fund_opstort_(#3094),Opstorten fundering,26-3-2015,2-4-2015,On time
2CKEPCy9T9zQMKorZoDrni,1UP3VfHvHA_gIZN9WnsRQ9,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_betonopstort_370x315,ST00250,fund_opstort_(#3260),Opstorten fundering,26-3-2015,2-4-2015,On time
2CKEPCy9T9zQMKorZoDrni,1rWCWMKXXDR9pJJ453yeU9,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_betonopstort_330x315,ST00250,fund_opstort_(#3426),Opstorten fundering,26-3-2015,2-4-2015,On time
2CKEPCy9T9zQMKorZoDrni,2CbRGCrHHAVhOahgXUdmJv,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_betonopstort_150x315,ST00250,fund_opstort_(#3946),Opstorten fundering,26-3-2015,2-4-2015,On time
2CKEPCy9T9zQMKorZoDrni,3PWGV6t999FwJIpAuRAXEk,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_betonopstort_150x315,ST00250,fund_opstort_(#4112),Opstorten fundering,26-3-2015,2-4-2015,On time
2CKEPCy9T9zQMKorZoDrni,09pyb7tm5As9QgZNoN_nNK,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_betonopstort_220x315,ST00250,fund_opstort_(#4748),Opstorten fundering,26-3-2015,2-4-2015,On time
2CKEPCy9T9zQMKorZoDrni,1hKluOE6bDMhJ0clWE$jN$,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_betonopstort_370x315,ST00250,fund_opstort_(#4914),Opstorten fundering,26-3-2015,2-4-2015,On time
2CKEPCy9T9zQMKorZoDrni,0MQhyBS6f8CB_MlOiBxhFK,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_betonopstort_600x315,ST00250,fund_opstort_(#6299),Opstorten fundering,26-3-2015,2-4-2015,On time
2CKEPCy9T9zQMKorZoDrni,3aoUNqsM1FGhb_SiPhOfAR,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_betonopstort_600x315,ST00250,fund_opstort_(#6465),Opstorten fundering,26-3-2015,2-4-2015,On time
2CKEPCy9T9zQMKorZoDrni,1lZhfwQ$j6Th34b5Sidges,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_betonopstort_520x315,ST00250,fund_opstort_(#6603),Opstorten fundering,26-3-2015,2-4-2015,On time
2CKEPCy9T9zQMKorZoDrni,15fhpEUvT7HuRQ7K9Gnzeq,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_betonopstort_600x315,ST00250,fund_opstort_(#6939),Opstorten fundering,26-3-2015,2-4-2015,On time
2CKEPCy9T9zQMKorZoDrni,2KczfJ5o5FKxUSb6pascny,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_betonopstort_450x315,ST00250,fund_opstort_(#7105),Opstorten fundering,26-3-2015,2-4-2015,On time
2CKEPCy9T9zQMKorZoDrni,16eOLt9QP0$OsMuPdUbLi8,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_betonopstort_450x315,ST00250,fund_opstort_(#7275),Opstorten fundering,26-3-2015,2-4-2015,On time
2CKEPCy9T9zQMKorZoDrni,2zgzThNuf0e8VhKUE39TOO,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_betonopstort_600x315,ST00250,fund_opstort_(#7441),Opstorten fundering,26-3-2015,2-4-2015,On time
2CKEPCy9T9zQMKorZoDrni,1YK0PSziv5GO8pr83weXaP,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_betonopstort_370x315,ST00250,fund_opstort_(#7607),Opstorten fundering,26-3-2015,2-4-2015,On time
2CKEPCy9T9zQMKorZoDrni,3YUdL1_$rDcfMmTETvlfJD,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_betonopstort_220x315,ST00250,fund_opstort_(#7773),Opstorten fundering,26-3-2015,2-4-2015,On time
2CKEPCy9T9zQMKorZoDrni,02kic5NYL5Y8L2X6WG8k5m,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_betonopstort_220x315,ST00250,fund_opstort_(#809),Opstorten fundering,26-3-2015,2-4-2015,On time
2CKEPCy9T9zQMKorZoDrni,0_I_33wYPDQ82UT6BIK_07,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_betonopstort_350x660,ST00250,fund_opstort_(#8123),Opstorten fundering,26-3-2015,2-4-2015,On time
2CKEPCy9T9zQMKorZoDrni,3VWt6e5xX0QQNjKh6N8IFF,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_betonopstort_150x315,ST00250,fund_opstort_(#8439),Opstorten fundering,26-3-2015,2-4-2015,On time
2CKEPCy9T9zQMKorZoDrni,0TS1pLnKD4PAKmrsFzF4KF,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_betonopstort_150x315,ST00250,fund_opstort_(#8605),Opstorten fundering,26-3-2015,2-4-2015,On time
2CKEPCy9T9zQMKorZoDrni,2$8EUcBs16IuI_ajPbP8Lb,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_betonopstort_150x315,ST00250,fund_opstort_(#8771),Opstorten fundering,26-3-2015,2-4-2015,On time
2CKEPCy9T9zQMKorZoDrni,0zpQ3hQHb6z9ILCBaxQLE1,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_betonopstort_150x315,ST00250,fund_opstort_(#9269),Opstorten fundering,26-3-2015,2-4-2015,On time
2CKEPCy9T9zQMKorZoDrni,18d3mlRdjCdQZN5$wTakyV,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_betonopstort_150x315,ST00250,fund_opstort_(#9601),Opstorten fundering,26-3-2015,2-4-2015,On time
2CKEPCy9T9zQMKorZoDrni,1R8wvSBdj0nxw$u3qzf7DP,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_betonopstort_150x315,ST00250,fund_opstort_(#9767),Opstorten fundering,26-3-2015,2-4-2015,On time
2CKEPCy9T9zQMKorZoDrni,3Sbe78uxbEwRPG8jsMr$cF,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_betonopstort_370x315,ST00250,fund_opstort_(#979),Opstorten fundering,26-3-2015,2-4-2015,On time
2CKEPCy9T9zQMKorZoDrni,06pbOYRBH47ggM7v8Z4QIY,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_betonopstort_150x315,ST00250,fund_opstort_(#9933),Opstorten fundering,26-3-2015,2-4-2015,On time
2CKEPCy9T9zQMKorZoDrni,0ycm5c8Ev7dhDrO8oRDmnB,IfcWall,2110_buitenwanden - niet constructief,IFC_kalkzandsteen_100mm,ST00310,opgaand werk_(#13529),Stelwerk metselwerk onder peil,7-4-2015,7-4-2015,On time
2CKEPCy9T9zQMKorZoDrni,0YGb$6oz5BkQ_KhiMK7$i6,IfcWall,2110_buitenwanden - niet constructief,IFC_kalkzandsteen_100mm,ST00310,opgaand werk_(#13740),Stelwerk metselwerk onder peil,7-4-2015,7-4-2015,On time
2CKEPCy9T9zQMKorZoDrni,1hCleXzxD6jRE_KrEGrlKi,IfcWall,2110_buitenwanden - niet constructief,IFC_kalkzandsteen_100mm,ST00310,opgaand werk_(#13956),Stelwerk metselwerk onder peil,7-4-2015,7-4-2015,On time
2CKEPCy9T9zQMKorZoDrni,0pnfzvFyT3ZRWgkysu2fqY,IfcWall,2110_buitenwanden - niet constructief,IFC_kalkzandsteen_100mm,ST00310,opgaand werk_(#14172),Stelwerk metselwerk onder peil,7-4-2015,7-4-2015,On time
2CKEPCy9T9zQMKorZoDrni,3QfmBSizvAEhDn0BPeWL$a,IfcWall,2110_buitenwanden - niet constructief,IFC_kalkzandsteen_100mm,ST00310,opgaand werk_(#14383),Stelwerk metselwerk onder peil,7-4-2015,7-4-2015,On time
2CKEPCy9T9zQMKorZoDrni,3mYwsEeg5CBv3RfaMaEs17,IfcWall,2110_buitenwanden - niet constructief,IFC_kalkzandsteen_100mm,ST00310,opgaand werk_(#14599),Stelwerk metselwerk onder peil,7-4-2015,7-4-2015,On time
2CKEPCy9T9zQMKorZoDrni,2EFLO_78v1SOQdqaL4XU67,IfcWall,2110_buitenwanden - niet constructief,IFC_kalkzandsteen_100mm,ST00310,opgaand werk_(#14815),Stelwerk metselwerk onder peil,7-4-2015,7-4-2015,On time
2CKEPCy9T9zQMKorZoDrni,0oCS_A4BrCIua9gel4uBLk,IfcWall,2110_buitenwanden - niet constructief,IFC_kalkzandsteen_100mm,ST00310,opgaand werk_(#15030),Stelwerk metselwerk onder peil,7-4-2015,7-4-2015,On time
2CKEPCy9T9zQMKorZoDrni,2m$4lxx_nA_uJrYZl2FAoL,IfcWall,2110_buitenwanden - niet constructief,IFC_kalkzandsteen_100mm,ST00310,opgaand werk_(#15245),Stelwerk metselwerk onder peil,7-4-2015,7-4-2015,On time
2CKEPCy9T9zQMKorZoDrni,08Jam2RmP4vAeb$XRAvxSP,IfcWall,2110_buitenwanden - niet constructief,IFC_kalkzandsteen_100mm,ST00310,opgaand werk_(#15461),Stelwerk metselwerk onder peil,7-4-2015,7-4-2015,On time
2CKEPCy9T9zQMKorZoDrni,3KqVpbIX5DLRGvQfP6Dzv6,IfcWall,2110_buitenwanden - niet constructief,IFC_kalkzandsteen_100mm,ST00310,opgaand werk_(#15677),Stelwerk metselwerk onder peil,7-4-2015,7-4-2015,On time
2CKEPCy9T9zQMKorZoDrni,1eoDwTzFv75xeGY7pZkd$1,IfcWall,2110_buitenwanden - niet constructief,IFC_kalkzandsteen_100mm,ST00310,opgaand werk_(#15893),Stelwerk metselwerk onder peil,7-4-2015,7-4-2015,On time
2CKEPCy9T9zQMKorZoDrni,18SY9vDyX7jQ9oW8fKj6eM,IfcWall,2110_buitenwanden - niet constructief,IFC_kalkzandsteen_100mm,ST00310,opgaand werk_(#16104),Stelwerk metselwerk onder peil,7-4-2015,7-4-2015,On time
2CKEPCy9T9zQMKorZoDrni,0R69HoRWz0C9s$TSI4WT3Z,IfcWallStandardCase,2110_buitenwanden - niet constructief,IFC_kalkzandsteen_100mm,ST00310,opgaand werk_(#16292),Stelwerk metselwerk onder peil,7-4-2015,7-4-2015,On time
2CKEPCy9T9zQMKorZoDrni,1Tuny4Ign34eqIi5HGYE4z,IfcWall,2110_buitenwanden - niet constructief,IFC_kalkzandsteen_100mm,ST00310,opgaand werk_(#16504),Stelwerk metselwerk onder peil,7-4-2015,7-4-2015,On time
2CKEPCy9T9zQMKorZoDrni,1df_$aS99658kxRi$_pMBY,IfcWall,2110_buitenwanden - niet constructief,IFC_kalkzandsteen_100mm,ST00310,opgaand werk_(#16720),Stelwerk metselwerk onder peil,7-4-2015,7-4-2015,On time
2CKEPCy9T9zQMKorZoDrni,0ypFaLaqP5IQQ0orqlpa5G,IfcWall,2110_buitenwanden - niet constructief,IFC_kalkzandsteen_100mm,ST00310,opgaand werk_(#16936),Stelwerk metselwerk onder peil,7-4-2015,7-4-2015,On time
2CKEPCy9T9zQMKorZoDrni,2eUGgnxUXF0RJQZi7ey1aP,IfcWallStandardCase,2110_buitenwanden - niet constructief,IFC_kalkzandsteen_100mm,ST00310,opgaand werk_(#17124),Stelwerk metselwerk onder peil,7-4-2015,7-4-2015,On time
2CKEPCy9T9zQMKorZoDrni,2gSzfhTzjCkutSogmAtpkP,IfcWallStandardCase,2110_buitenwanden - niet constructief,IFC_kalkzandsteen_100mm,ST00310,opgaand werk_(#17308),Stelwerk metselwerk onder peil,7-4-2015,7-4-2015,On time
2CKEPCy9T9zQMKorZoDrni,2mUBHykl91Ue0vPS8ztnuL,IfcWallStandardCase,2110_buitenwanden - niet constructief,IFC_kalkzandsteen_100mm,ST00310,opgaand werk_(#17492),Stelwerk metselwerk onder peil,7-4-2015,7-4-2015,On time
2CKEPCy9T9zQMKorZoDrni,3VlnC7dc97dO6MEL6ot9DA,IfcWall,2110_buitenwanden - niet constructief,IFC_kalkzandsteen_100mm,ST00310,opgaand werk_(#17704),Stelwerk metselwerk onder peil,7-4-2015,7-4-2015,On time
2CKEPCy9T9zQMKorZoDrni,2tEhHLtCvCjRLJ6uEWmtZ8,IfcWall,2110_buitenwanden - niet constructief,IFC_kalkzandsteen_100mm,ST00310,opgaand werk_(#17915),Stelwerk metselwerk onder peil,7-4-2015,7-4-2015,On time
2CKEPCy9T9zQMKorZoDrni,1N8UdYuOrAExGoPbE5uMa0,IfcWall,2110_buitenwanden - niet constructief,IFC_kalkzandsteen_100mm,ST00310,opgaand werk_(#18131),Stelwerk metselwerk onder peil,7-4-2015,7-4-2015,On time
2CKEPCy9T9zQMKorZoDrni,3q6ecBMKbDDgwYOZe0HfJ7,IfcWall,2110_buitenwanden - niet constructief,IFC_kalkzandsteen_100mm,ST00310,opgaand werk_(#18342),Stelwerk metselwerk onder peil,7-4-2015,7-4-2015,On time
2CKEPCy9T9zQMKorZoDrni,3lS26ArA5DmhnFkrAY8JJj,IfcWallStandardCase,2110_buitenwanden - niet constructief,IFC_kalkzandsteen_100mm,ST00310,opgaand werk_(#18530),Stelwerk metselwerk onder peil,7-4-2015,7-4-2015,On time
2CKEPCy9T9zQMKorZoDrni,3am9hv8bzC0uDu2JwjCxEH,IfcWall,2110_buitenwanden - niet constructief,IFC_kalkzandsteen_100mm,ST00310,opgaand werk_(#18742),Stelwerk metselwerk onder peil,7-4-2015,7-4-2015,On time
2CKEPCy9T9zQMKorZoDrni,3_I7SfUS1CCPsZeXOzGAho,IfcWall,2110_buitenwanden - niet constructief,IFC_kalkzandsteen_100mm,ST00310,opgaand werk_(#18953),Stelwerk metselwerk onder peil,7-4-2015,7-4-2015,On time
2CKEPCy9T9zQMKorZoDrni,2cgcdbxx5F2gsFRZa09Mok,IfcWall,2110_buitenwanden - niet constructief,IFC_kalkzandsteen_100mm,ST00310,opgaand werk_(#19164),Stelwerk metselwerk onder peil,7-4-2015,7-4-2015,On time
